,text,place,uri,collector,area,lat,lon,english
9099,Ο πεινασμένος κομμάτια εινοριάζεται,"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/286387,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,A hungry man is not particular about his food
96637,Θα μι κόψ' του νιρό π' τα πράσσα,"Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/210692,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,He will cut the water with the onions.
42204,Κουτσός στον κάμπον έτρεχι να πιάση καβαλλάρη,"Μακεδονία, Βέροια",http://hdl.handle.net/20.500.11853/227978,"Καψάλης, Γεράσιμος",Μακεδονία,40.686024,23.6934342,A lame man ran in the plain to catch a horseman
19954,Φύτρωσε 'ς τ' γλώσσα τ',"Μακεδονία, Γρεβενά, Ανασελίτσα",http://hdl.handle.net/20.500.11853/172386,"Ιωαννίδης, Αθ.",Μακεδονία,40.686024,23.6934342,A thorn has grown on your tongue
114064,Έπεσε μικρός,Μακεδονία,http://hdl.handle.net/20.500.11853/281788,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,He fell young
104004,Κάθ' εμπόδιο σέ καλό,Μακεδονία,http://hdl.handle.net/20.500.11853/165068,"Πρώιος, Ιωάννης",Μακεδονία,40.686024,23.6934342,Every obstacle for good
19850,Όλ' έκλαιγαν τον πόνο τους και ο ... τον πόρδο του,"Μακεδονία, Σισάνι, Λιμπόχοβο",http://hdl.handle.net/20.500.11853/206441,"Ιωαννίδης, Αθ.",Μακεδονία,40.686024,23.6934342,Everyone cried about their pain and the ... his fart.
19931,Τι καλό φεγγάρι για κλέψιμο γυναίκα! Χέσε άντρα κ' έλα μέσα,"Μακεδονία, Σισάνι, Λιμπόχοβο",http://hdl.handle.net/20.500.11853/206438,"Ιωαννίδης, Αθ.",Μακεδονία,40.686024,23.6934342,What a good moon for stealing a woman! Get rid of your husband and come in.
8881,"Δεν φταν' τ' σκοντάφτς, ύστερα σι λεν κ' τύφλα","Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/262428,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,"You don't learn from experience, afterwards you say ""if only I had known"""
104056,"Πέτρα που κουρδοκυλάει, μουχόν δεν πιάν'",Μακεδονία,http://hdl.handle.net/20.500.11853/262218,"Πρώιος, Ιωάννης",Μακεδονία,40.686024,23.6934342,A rolling stone gathers no moss.
8941,Είπεν ο διάλος κι έγινε,"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/171870,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,The devil said it and it was done.
103966,Γελά η Μάρω τ' Γούτσια,Μακεδονία,http://hdl.handle.net/20.500.11853/165053,"Πρώιος, Ιωάννης",Μακεδονία,40.686024,23.6934342,Maro laughs at the mustachios
96564,Άλλ' σκάβ'ν κι κλαδεύ'ν κι' άλλ' πίν'ν κί μιθούν,"Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/190995,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,Some dig and some reap.
96566,Άλλους καίουνταν τα γένεια τ' κι' άλλους ήθελι ν' αναψ' του τσιγάρου,"Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/231826,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,Some have their beards on fire and others want to light their cigarette
9265,Το μήλο πέφτ από κάτ' που τη μηλιά,"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/262408,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,The apple falls not far from the tree
19717,"Άφησε που ψόφησε το γομάρι μας, τι τζαπ δεν, εις τον κόσμον;","Μακεδονία, Σισάνι, Λιμπόχοβο",http://hdl.handle.net/20.500.11853/272103,"Ιωαννίδης, Αθ.",Μακεδονία,40.686024,23.6934342,"Leave it, our barrel has burst, what shame, in the world?"
114915,"Τρείς τρείς ιννιά, ας μας άδειάση τη γωνιά",Μακεδονία,http://hdl.handle.net/20.500.11853/158817,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"Three by three, let them leave us our corner"
114514,"Όποιος έχ' τα γένεια, έχει και τα χτένια",Μακεδονία,http://hdl.handle.net/20.500.11853/169609,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,He who has a beard also has a comb
96751,Πριτς Μάρτ'! Τα ξιχείμασα τα γίδια μ',"Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/231801,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,"St. Martin's Day has come, I've worn out my goats"
114008,Δεν έχω διάφορο,"Μακεδονία, Καταφύγι",http://hdl.handle.net/20.500.11853/172573,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,I have no objection.
9066,Ξέρ΄ τον άμμο τς θάλασσας,"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/289485,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,Know the sands of the sea.
44655,Όποιος δεν θέλει ν' ακούση τα βαρδάρια δεν πρέπει να πηγαίνη στα παζάρια,Μακεδονία,http://hdl.handle.net/20.500.11853/184958,"Κοντονικόλας, Αντώνης",Μακεδονία,40.686024,23.6934342,Whoever doesn't want to hear the nonsense shouldn't go to the market.
114474,Όλ' έκλαιγαν τον πόνο τους κ' ο μυλωνάς τ' αυλάκι,Μακεδονία,http://hdl.handle.net/20.500.11853/204947,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,Everyone was crying about their pain and the miller was crying about his canal.
114416,"Ξύσου, κακοπόρευσε, την πασχαλιά αλλάζεις",Μακεδονία,http://hdl.handle.net/20.500.11853/158763,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"Scratch yourself, have a bad trip, but change at Easter."
98786,Άπλωσε τ'ν αρίδα τ',"Μακεδονία, Γρεβενά, Ζαγόρι",http://hdl.handle.net/20.500.11853/156859,"Παππάς, Δημήτριος",Μακεδονία,40.686024,23.6934342,Give the wolf your hand
114478,Όλα τα βαρέματα 'ς της γρηάς τον...,Μακεδονία,http://hdl.handle.net/20.500.11853/169508,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,All the troubles are in the old woman's...
114738,"Σαν το μπόϊ μου βρήκα, σαν τη γνώμη μου δε βρήκα",Μακεδονία,http://hdl.handle.net/20.500.11853/169533,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"I found my wife, but I haven't found my match in opinions."
9022,Μάλλιασεν η καρδιά μ' (απ΄ αυτό το παιδί),"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/270073,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,My heart melted for this child
113875,Αιρετικοί,"Μακεδονία, Καταφύγι",http://hdl.handle.net/20.500.11853/158759,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,Heretics
42179,Η ομορφιά στον άνθρωπο οπόχει νου κι χάρη πουλιέτι κι ζυγίζιτι μι του μαργαριτάρι,"Μακεδονία, Βέροια",http://hdl.handle.net/20.500.11853/209396,"Καψάλης, Γεράσιμος",Μακεδονία,40.686024,23.6934342,Beauty in a person with mind and charm is worth more than a pearl.
114899,Του ζήτουλα κομμάτια δος του πόρτες μη του δείχνης,Μακεδονία,http://hdl.handle.net/20.500.11853/169571,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"Give the beggar crumbs, but don’t show him the breadbox."
114483,Όλα τάχ' η Μαριορίτσα μας κόμα φερετζές τής έλλειπεν,Μακεδονία,http://hdl.handle.net/20.500.11853/276775,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"Everything came to our Mary quickly, but a husband was missing."
114371,Να ΄κουεν ο Θεός τες κουρούνες δεν θ' απόμνισκαν ζώα!,Μακεδονία,http://hdl.handle.net/20.500.11853/171728,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"If God listened to the crows, they would leave no animals alive."
114681,"Πολλά καλά σ΄την έρημο, και πέτρες κι ξύλα","Μακεδονία, Καταφύγι",http://hdl.handle.net/20.500.11853/172576,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"Plenty of good things in the desert, and stones and wood too"
61834,Απιρασμέν' βρουχή ταρλαγάν' δε χράζιτι,"Μακεδονία, Σιάτιστα",http://hdl.handle.net/20.500.11853/262525,"Λαζάρου, Αν.",Μακεδονία,40.686024,23.6934342,A spoiled vine doesn't yield grapes
82022,Αν δεν έχω το ρακί τι το θέλω το βρακί;,"Μακεδονία, Γρεβενά, Δεσκάτη",http://hdl.handle.net/20.500.11853/262504,"Νεστορίδης, Κ.",Μακεδονία,40.686024,23.6934342,If I don’t have the rakia what do I need the trousers for?
113930,Ας ξαναγενόμουν νύφη να δης πως καμαρώνουν,Μακεδονία,http://hdl.handle.net/20.500.11853/287797,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,I wish I were a bride again to see how they would pamper me.
114822,Το ζουμί ζημιά δεν κάνει. Όσο πιής και τ' άλλο χύστο,Μακεδονία,http://hdl.handle.net/20.500.11853/169503,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,"The broth doesn't do any harm. The more you drink, the more you spill."
61985,Σκλλί φίλιβι τουν κώλου σ' φύλαγι,"Μακεδονία, Σιάτιστα",http://hdl.handle.net/20.500.11853/262527,"Λαζάρου, Αν.",Μακεδονία,40.686024,23.6934342,The dog is licking his own tail in order to guard it.
96563,Άδγειου τσιουβάλ΄ουρθό δε στέκ',"Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/191001,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,The awkwardly dressed man doesn’t stand up straight
96783,Του γινάτ' βγάζ' του μάτ',"Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/190957,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,One fool makes a hundred fools.
96587,"Απόξου κούκλα, απομέσα πανούκλα","Μακεδονία, Ρουμλούκι",http://hdl.handle.net/20.500.11853/190980,"Παπαθανασίου, Θεόδωρος",Μακεδονία,40.686024,23.6934342,"A doll from the outside, a plague from the inside"
61915,Όποιος έχει τα γένεια ας έχη και τα χτένια,"Μακεδονία, Σιάτιστα",http://hdl.handle.net/20.500.11853/177327,"Λαζάρου, Αν.",Μακεδονία,40.686024,23.6934342,He who has the beard should have the comb.
8951,Η γυναίκα είναι ραμμένο σακκί,"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/172115,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,A woman is a sewn sack
19897,Πήρεν ο στραβός κατήφορο,"Μακεδονία, Γρεβενά, Ανασελίτσα",http://hdl.handle.net/20.500.11853/206443,"Ιωαννίδης, Αθ.",Μακεδονία,40.686024,23.6934342,He's got the bit between his teeth
19844,Ο λύκος κι αν εγήρασε κι' άλλαξε το μαλλί του ούτε το νού του άλλαξε ούτε την κεφαλή του,"Μακεδονία, Σισάνι, Λιμπόχοβο",http://hdl.handle.net/20.500.11853/277564,"Ιωαννίδης, Αθ.",Μακεδονία,40.686024,23.6934342,A wolf even if it gets old and changes its fur neither changes its mind nor its head.
104079,"Τί μάς λείπει, μώρ' γυναίκα μήνα τό φαγεί μήνα τό νερό; Αμ ζουμί άντρα π' δέν έχουμι; Αυτό είν' απού μί κάμς κί σέ κρούγω πού τρείς φουρές τήν μέρα",Μακεδονία,http://hdl.handle.net/20.500.11853/276669,"Πρώιος, Ιωάννης",Μακεδονία,40.686024,23.6934342,"What do we lack, foolish woman, a month we eat a month we drink water? Don't we have a man's broth? That's what I'm missing and that's why I'm hitting you three times a day"
114161,"Ή το μύλο χάλασμα, ή το σκύλο σκότωμα",Μακεδονία,http://hdl.handle.net/20.500.11853/262223,"Τσικόπουλος, Ι.",Μακεδονία,40.686024,23.6934342,Either the mill breaks down or the dog gets killed.
9013,Λαγός πιπέρι έσπερνε (ή θέριζε ή αλώνιζιν) κακό του κεφαλιού του,"Μακεδονία, Βογατσικό",http://hdl.handle.net/20.500.11853/275032,"Γρέζος, Τριαντάφυλλος",Μακεδονία,40.686024,23.6934342,He who sows pepper will have a burning head.
