,text,place,uri,collector,area,lat,lon,adimakis
17014,Στο πιστέβγω θάρθω,"Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/202093,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837, Στο πιστεύω θαρθώ
16286,"Ο Μάρτης ο γδάρτης, κι' ο παλουκοκάφτης","Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/229831,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837," Here is the translation:

Ο Μάρτης ο γδάρτης, κι' ο παλουκοκάφτης

becomes

Ο Μάρτης ο γέρτης, και ο παλουκόφτης"
18954,"Εγώ, βρέ, είμαι μέ τσί ούτσι ούτσι καί μέ τσί χοίροι χοίριος","Νάξος, Κωμιακή",http://hdl.handle.net/20.500.11853/182237,"Ήμελλος, Στέφανος Δ.",Νάξος,37.06001045,25.47075670857837," Εγώ, βρέ, είμαι με το ψωριάρα ψωριάρα και με το χοίροι χοίροι."
41263,Ο Μάρτης βάζει το σκύλο στο δροσό και τον γάτο στον πυρόμαχο,"Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/278207,"Καραπάτη, Ειρήνη",Νάξος,37.06001045,25.47075670857837,
16010,"Μερόδούλι, μεροφάϊ","Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/229887,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837," Μερωδάφλι, μεροφάει"
16865,"Πρι να ρίξης πέτρα, τα υστερνα σου μέτρα","Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/245462,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837," Πρι να ρίξεις πέτρα, τα ύστερνα σου μέτρα"
17113,Τα σκυλάκια με βαστούνε,"Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/142942,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837, Τα σκυλάκια με βαστάζουν
15572,Ήβγαλε τζη τα μάθια τζη,"Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/279302,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837, Ήβγαλε της τα μαθήματα της
15575,Ήβγε το μάτι μου,"Νάξος, Απείρανθος",http://hdl.handle.net/20.500.11853/279294,"Ζευγώλη – Γλέζου, Διαλεχτή",Νάξος,37.06001045,25.47075670857837, Ήβγα το μάτι μου
94601,Αλογάντ' εκάτσαν κ' οι γαϊδουράντ' εδούλεψαν,"Πόντος, Σάντα",http://hdl.handle.net/20.500.11853/184254,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Αλόγαντα εκάτσαν και οι γαϊδουράντες εδούλεψαν
95568,Ο Θεόν τερεί το ραχίν και θέκ' το χον!,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/184520,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Here is the translation:

Ο Θεός τερεί το ραχίν και θέκει το χον!

(Note: I translated the sentence to standard Greek, keeping the same style and using words with the same etymology if they exist in standard Greek, otherwise using different words.)"
95873,Πολλά που παθάν' πολλά μαθάν,"Πόντος, Σάντα",http://hdl.handle.net/20.500.11853/217328,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Πολλά που δεν παθαίνουν, πολλά μαθαίνουν"
94560,Άφ' τον Άδη σκάνταλα εβγάλλει,"Πόντος, Ινέπολη",http://hdl.handle.net/20.500.11853/184389,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Άφριζε τον Άδη σκανδάλισε εβγάλει
3441,Η μάννα εν γλυκίν κρασίν έμνοσιον παξιμάντιν που πίνει άτο ξα κι μεθά που τρώγει α κι χορτάζει,Πόντος,http://hdl.handle.net/20.500.11853/203334,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837, Η μαμά εν γλυκύν κρασίν έμμεσιον παξιμάτιν που πίνει άτο ξα και μετά που τρώγει α και χορτάζει
94713,Ας ση γειτονεία σ' σύντροφον κι ας σ' οσπίτι σ' αζούχ!,"Πόντος, Σάντα",http://hdl.handle.net/20.500.11853/184342,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Ας ση γειτονεία σου στο σύντροφο και ας σ' οσπίτι σου στο αζούχι!
95796,Ούμπαν πας η οκά τετρακόσα τράμα έν΄,"Πόντος, Τραπεζούντα",http://hdl.handle.net/20.500.11853/217312,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Ούμπαν πας η όκα τετρακόσια τράμα εν.
77795,Όθεν παν κι άλλο κ' έρχουνταν,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/206810,"Μελανοφρύδης, Παντελεήμον Η.",Πόντος,40.0850088,23.9775837, Από όπου πάνε κι άλλο και έρχονται
3674,Ο διάβολον δουλείαν κ΄είσεν εγάμνεν τα παιδιά,Πόντος,http://hdl.handle.net/20.500.11853/164609,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837," Here is the translation:

Ο διάβολον δουλείαν κ΄είσεν εγάμνεν τα παιδιά becomes ""Ο διάβολον δουλείαν κ΄είσεν εγάμνεν τα παιδιά"""
95137,"Η γλώσσα ζογρό γερτέ τσείται, κλαδία, τζατζία κ' έχ'","Πόντος, Σάντα",http://hdl.handle.net/20.500.11853/184065,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Η γλώσσα ζοργά γερτέ σέτι, κλαδία, τζάτζια και έχει."
96041,"Τ' οχτώ ους να 'κι δις, τ' εννέα 'κ' απορείς να παίρτς","Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/217511,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Του οχτώ ους να δείς, τ' εννέα όκ' απορείς να παίρνεις"
77994,Τσί θα φορεί κι αντρίζ';,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/153653,"Μελανοφρύδης, Παντελεήμον Η.",Πόντος,40.0850088,23.9775837, Τσί θα φορέσει και αντρίσει
96224,Το κόκκινον την Πέφτ',"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/244158,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Το κόκκινο την Πέφτη
96112,Τη γυναίκαν είπαν ατεν ο γουρζουλάς παιδιά μοιράζ''. Τ' εμόν μ' επαίρ'νεν' είπεν και τ' εκεινού λαζούμ' κ' έτον',"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/244001,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Της γυναίκας είπαν ατέν οι γουρζουλάδες παιδιά μουράζουν. Του εμόν μου επέστρεψεν και του εκεινού λαζούμ κείνος έτερον.
4108,Το κολογκύθιν 'ς εμόν ρο κεφάλιν έσπασεν,Πόντος,http://hdl.handle.net/20.500.11853/264055,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837, Το κολογκύθιο μου στο κεφάλι έσπασε
96186,"Το δώσ' μ' α δώσ' μ' α έμαθεν, το να 'κ' επεγροικίστεν","Πόντος, Τραπεζούντα",http://hdl.handle.net/20.500.11853/184759,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Το δώσε μου α δώσε μου α έμαθε, το να κάνει επεγροίκισε."
95561,Ο Θεόν δί' τα φάβατα που 'κ' εγροικούν να τρώγ' ν άτα,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/184511,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Here is the translation of the sentence into standard Greek:

Ο Θεός δί' τα φάβατα που 'κ' εγροικούν να τρώγ' ν άτα

Let me know if you need any further assistance!"
94867,Δός εμέν και το παιδί μ' κι' άντρας ιμ 'ς σήν πόρταν κάν στέκ,Πόντος,http://hdl.handle.net/20.500.11853/184869,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Δός μου και το παιδί μου και άνδρας είμαι στο σπίτι καν στέκεται
94633,Αούτος ο Θεός πασκείντο εν Αρναούτ' ς;,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/184291,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Αυτός ο Θεός παρέχειντο εν Αρναούτ;'
77592,Έμαθαμ' και τη Σεβαζί την ευτενίαν,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/264282,"Μελανοφρύδης, Παντελεήμον Η.",Πόντος,40.0850088,23.9775837, Έμαθα και τη Σεβάζι την ευθυμίαν
95547,Ο γυρεύον εγύρευεν κ΄ έδιν΄νεν για τη ψήν άτ΄,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/184832,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Ο γυρεύων γύρισε και έδινε για τη ψήνα άτ΄
3992,Τ' ελάδια μ' έκσεα,Πόντος,http://hdl.handle.net/20.500.11853/274886,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837, Το ελάδιο μου έκσεα
3376,Ευκής παιδίν εν,Πόντος,http://hdl.handle.net/20.500.11853/263918,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837, Ευχείς παιδίν είναι
95396,Μά'χ κρατεί,Πόντος,http://hdl.handle.net/20.500.11853/217583,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Μάχει κρατεί
3580,Μακρά αδελφός και σιμά ο γειτονάς,Πόντος,http://hdl.handle.net/20.500.11853/166868,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837, Μακρά αδελφός και σιμά ο γείτονας
77525,Αν επορώ σο περβόλι σ' θήκω έναν λιθάρ,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/284433,"Μελανοφρύδης, Παντελεήμον Η.",Πόντος,40.0850088,23.9775837, Αν επορώ σο περβόλι σ' θήκω ένα λιθάριο
77671,Η μερμύκα πα με τ' εκεινές το γαντάρ σεράντα πατουμάνια έρθεν,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/206803,"Μελανοφρύδης, Παντελεήμον Η.",Πόντος,40.0850088,23.9775837, Η μερμύκα πα με εκείνες το γαντάρ σεράντα ποτουμάνια έρχεται
95779,Οκνία μαυροπροσωπία,"Πόντος, Τραπεζούντα",http://hdl.handle.net/20.500.11853/217253,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Οκνία μαυροπροσωπία
95577,"Ο Θεός κορώνα να έκουεν, 'ς σον κόσμον άλογα 'κι θα επέμειν' ναν","Πόντος, Ινέπολη",http://hdl.handle.net/20.500.11853/184529,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," Ο Θεός κορώνα να έβλεπεν, στο κόσμον άλογα και θα επέμεναν ναν."
94558,Άτραν κι άλεγον που 'κ έχ'ς σην παρέβγαν ντ' έργον έχ;,"Πόντος, Κοτύωρα",http://hdl.handle.net/20.500.11853/184285,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Άτραν κι άλεγον που 'κ έχ'ς σην παρέβγαν ντ' έργον έχ; becomes Άτραν κι άλεγον που 'κ έχ'ς σην παρέβγαν ντ' έργον έχ;.
94570,Αγράμπουλον κακκόμελον,"Πόντος, Κερασούντα",http://hdl.handle.net/20.500.11853/184211,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837," The translation is:

Αγαράμπουλον κακκόμελον becomes Αγαράμπουλον κακόμελον"
4334,"Καινούργιον κόσκινον, που να κρεμάνω σε; Κι όντες παλιώνεις, που να τινάω σε;","Πόντος, Οινόη",http://hdl.handle.net/20.500.11853/231870,"Βαμβακίδης, Ι.",Πόντος,40.0850088,23.9775837," Καινούργιο κουσούρι, που να κρεμάω σε; Και όποιος παλιάνει, που να τραβάω σε;"
4013,Τα κρίματα μ' επήρες,Πόντος,http://hdl.handle.net/20.500.11853/273003,"Βαλαβάνης, Ι.",Πόντος,40.0850088,23.9775837, Τα κρίματα με πήρε.
95406,Μασχαρευτόν και τσαχευτόν,"Πόντος, Χαλδία",http://hdl.handle.net/20.500.11853/217061,"Παπαδόπουλος, Άνθιμος Α.",Πόντος,40.0850088,23.9775837, Μασχαρευτόν και τσαχευτόν
